33117	33167	50
29269	29334	65
7105	7127	22
22836	22867	31
14034	14096	62
13514	13606	92
8192	8289	97
28844	28858	14
26416	26467	51
8318	8380	62
26301	26324	23
26643	26663	20
3260	3287	27
11989	12074	85
18821	18888	67
8808	8885	77
18287	18313	26
19594	19601	7
20442	20460	18
16446	16499	53
371	378	7
8745	8842	97
15283	15320	37
4156	4212	56
25513	25577	64
11411	11480	69
26106	26156	50
20381	20455	74
6694	6790	96
9598	9634	36
27404	27490	86
15025	15080	55
26801	26810	9
15346	15361	15
10045	10082	37
27995	28013	18
3910	3950	40
7373	7423	50
849	918	69
5009	5022	13
32406	32453	47
19263	19357	94
4356	4419	63
27103	27105	2
23685	23698	13
18767	18782	15
30595	30691	96
3557	3653	96
22699	22794	95
4180	4215	35
12273	12335	62
7892	7907	15
20692	20712	20
22909	22934	25
4579	4603	24
11764	11850	86
17792	17883	91
13898	13916	18
12260	12271	11
32545	32643	98
7779	7852	73
30993	31067	74
1009	1052	43
6474	6538	64
16102	16175	73
28026	28101	75
27646	27655	9
9969	10012	43
27300	27387	87
24835	24890	55
30320	30383	63
9901	9995	94
31214	31288	74
31612	31686	74
32417	32492	75
27563	27631	68
24135	24198	63
26507	26538	31
6495	6501	6
28200	28225	25
30441	30449	8
19242	19246	4
20845	20873	28
27641	27653	12
13630	13702	72
4133	4169	36
13312	13397	85
22788	22847	59
4456	4512	56
31901	31963	62
11587	11664	77
8132	8153	21
20154	20206	52
7047	7104	57
13524	13623	99
12745	12801	56
4156	4210	54
29997	30042	45
19013	19020	7
26678	26716	38
15659	15744	85
6060	6083	23
16796	16815	19
13377	13389	12
13686	13766	80
28532	28568	36
24531	24598	67
8118	8201	83
22083	22177	94
28619	28706	87
18264	18336	72
7540	7587	47
20072	20120	48
2891	2976	85
13454	13516	62
10734	10783	49
17138	17161	23
31839	31865	26
2634	2666	32
15275	15370	95
17313	17393	80
24010	24021	11
11863	11897	34
967	1052	85
3946	3974	28
4897	4910	13
13811	13818	7
32368	32461	93
10484	10496	12
33099	33168	69
25168	25218	50
21354	21437	83
15131	15194	63
5896	5914	18
27924	27948	24
1675	1737	62
19824	19890	66
9575	9636	61
9434	9529	95
30784	30853	69
18615	18688	73
2127	2212	85
22958	22979	21
13830	13832	2
19304	19355	51
7927	7930	3
6548	6606	58
6898	6983	85
20015	20088	73
5229	5260	31
15618	15648	30
16425	16497	72
6252	6291	39
30739	30762	23
17249	17261	12
15721	15805	84
1203	1243	40
9757	9776	19
32656	32722	66
14718	14805	87
5453	5510	57
32789	32836	47
5217	5227	10
19149	19160	11
22709	22808	99
30040	30097	57
16667	16686	19
10189	10286	97
7707	7786	79
23446	23532	86
32246	32316	70
10121	10213	92
31205	31222	17
5973	6054	81
26786	26816	30
4640	4716	76
6697	6702	5
5230	5257	27
32960	33022	62
16709	16734	25
27445	27524	79
3727	3771	44
13415	13506	91
4287	4302	15
3079	3133	54
10679	10687	8
15520	15614	94
7913	7975	62
4821	4903	82
23229	23232	3
18923	18953	30
23859	23861	2
8583	8635	52
8138	8161	23
32952	32958	6
28832	28833	1
18999	19025	26
2266	2270	4
17902	17991	89
25158	25173	15
17336	17352	16
4159	4255	96
23400	23446	46
8146	8218	72
28172	28266	94
17183	17257	74
19571	19595	24
19457	19464	7
9964	10007	43
14833	14911	78
10833	10900	67
24359	24382	23
28228	28272	44
24835	24840	5
6329	6411	82
6060	6156	96
23221	23320	99
4343	4369	26
10836	10852	16
14986	14998	12
24081	24177	96
30529	30572	43
3394	3492	98
9168	9215	47
23010	23016	6
20138	20232	94
1939	1947	8
10018	10103	85
995	1015	20
26576	26651	75
17359	17436	77
16439	16504	65
6790	6816	26
420	444	24
28015	28047	32
4953	5029	76
26988	27007	19
29163	29182	19
7521	7600	79
15849	15931	82
7664	7717	53
7614	7645	31
7417	7616	199
32075	32197	122
29199	29389	190
18557	18660	103
22698	22839	141
34210	34336	126
34597	34735	138
4739	4938	199
25392	25559	167
26875	27054	179
20760	20946	186
2137	2327	190
2121	2300	179
3590	3707	117
4369	4539	170
16744	16858	114
20390	20504	114
5893	6036	143
16491	16674	183
28396	28553	157
18799	18951	152
4689	4809	120
17718	17884	166
13431	13605	174
10941	11098	157
31443	31581	138
30392	30576	184
20590	20717	127
14878	15041	163
2187	2288	101
29159	29271	112
5258	5452	194
3093	3202	109
20748	20872	124
15857	16026	169
11864	12003	139
3991	4184	193
14333	14470	137
16564	16725	161
16313	16422	109
27279	27402	123
12186	12366	180
33606	33749	143
18275	18404	129
9818	10009	191
18737	18865	128
18030	18179	149
22878	23035	157
11340	11539	199
5542	5724	182
26409	26560	151
10120	10226	106
4650	4829	179
21999	22111	112
4903	5077	174
23058	23181	123
13998	14106	108
31641	31788	147
19787	19973	186
14337	14505	168
11782	11911	129
31041	31182	141
16942	17047	105
8110	8229	119
32341	32498	157
25372	25487	115
27804	27977	173
20294	20472	178
11313	11464	151
24432	24592	160
2581	2779	198
32074	32206	132
5923	6103	180
26392	26553	161
24398	24544	146
16656	16803	147
9770	9899	129
22019	22147	128
19630	19805	175
19264	19461	197
17464	17642	178
19382	19523	141
13009	13166	157
28248	28424	176
11442	11583	141
23494	23641	147
9992	10125	133
30505	30689	184
2037	2169	132
3678	3810	132
30679	30873	194
21848	21984	136
22476	22642	166
12479	12639	160
33142	33338	196
5085	5190	105
13307	13490	183
30139	30294	155
21072	21232	160
8583	8701	118
22200	22304	104
26169	26321	152
8071	8257	186
26999	27194	195
31020	31132	112
8629	8739	110
2414	2593	179
15264	15402	138
32758	32867	109
28349	28512	163
12302	12413	111
34125	34250	125
30632	30748	116
7029	7165	136
6050	6167	117
22939	23129	190
24904	25088	184
11795	11966	171
23835	23941	106
18939	19084	145
20177	20336	159
25955	26092	137
15004	15157	153
3762	3915	153
20399	20581	182
2372	2476	104
23551	23692	141
32600	32735	135
11590	11702	112
2858	2972	114
33614	33747	133
23388	23530	142
30572	30759	187
30362	30546	184
32074	32186	112
25214	25328	114
24810	24912	102
12721	12853	132
26088	26231	143
15700	15881	181
27648	27812	164
3486	3657	171
15567	15709	142
13766	13883	117
26334	26462	128
10019	10187	168
18908	19067	159
16274	16430	156
14379	14549	170
5912	6095	183
20895	21064	169
20680	20826	146
31618	31815	197
29415	29610	195
6619	6773	154
2639	2794	155
28143	28274	131
7441	7574	133
15881	16030	149
12382	12528	146
10871	11018	147
26024	26146	122
21461	21610	149
29444	29559	115
13966	14154	188
31443	31555	112
24479	24623	144
34465	34582	117
24222	24409	187
10573	10751	178
6395	6552	157
3178	3315	137
25223	25335	112
27878	28050	172
32562	32729	167
19177	19342	165
29209	29387	178
20736	20888	152
15808	15939	131
13947	14077	130
31131	31246	115
8468	8632	164
24788	24906	118
18897	19036	139
15944	16052	108
26923	27104	181
22995	23168	173
11887	12011	124
19149	19308	159
18021	18142	121
21460	21603	143
13616	13800	184
11212	11360	148
34677	34827	150
22565	22743	178
7871	8054	183
31836	31983	147
7458	7635	177
17093	17231	138
13343	13496	153
17031	17216	185
23240	23392	152
34536	34657	121
12068	12217	149
7115	7234	119
34517	34681	164
17270	17436	166
29432	29610	178
14745	14891	146
15181	15337	156
10124	10322	198
5272	5425	153
11737	11846	109
5703	5811	108
9978	10175	197
13140	13305	165
34660	34762	102
14957	15148	191
32452	32622	170
8531	8633	102
16008	16165	157
8064	8262	198
2465	2596	131
23564	23751	187
29063	29214	151
13009	13167	158
25726	25836	110
21710	21826	116
28953	29070	117
18377	18543	166
25340	25535	195
2360	2509	149
7397	7595	198
22626	22736	110
21486	21674	188
27586	27730	144
4108	4277	169
5548	5717	169
5596	5703	107
7219	7402	183
7583	7715	132
18505	18633	128
31618	31725	107
28712	28860	148
7460	7598	138
33009	33110	101
32850	33021	171
19347	19490	143
34581	34687	106
6383	6488	105
19694	19816	122
18746	18850	104
24928	25062	134
33442	33581	139
2991	3160	169
13108	13246	138
31720	31869	149
27133	27319	186
3361	3513	152
19311	19504	193
32002	32103	101
9479	9598	119
15492	15662	170
25645	25798	153
15865	15978	113
29788	29909	121
25677	25801	124
18562	18667	105
30603	30731	128
5034	5220	186
17058	17196	138
29912	30100	188
15978	16163	185
6708	6877	169
28130	28316	186
8043	8166	123
20412	20605	193
11091	11229	138
2331	2446	115
4302	4415	113
11675	11839	164
30448	30600	152
18578	18766	188
19556	19658	102
2965	3145	180
2571	2675	104
17982	18084	102
2279	2416	137
2861	3042	181
28472	28599	127
9805	9962	157
30948	31127	179
18520	18643	123
7964	8156	192
2974	3173	199
25405	25566	161
13826	13957	131
16628	16767	139
23621	23768	147
2982	3103	121
19079	19193	114
15119	15254	135
22026	22218	192
27433	27587	154
31802	31970	168
4943	5105	162
29418	29570	152
14498	14665	167
3553	3675	122
8108	8208	100
7573	7699	126
16707	16871	164
11062	11167	105
34480	34623	143
13806	13918	112
4369	4550	181
21864	21969	105
4092	4229	137
25999	26116	117
27493	27662	169
8088	8223	135
17602	17790	188
17474	17605	131
4972	5096	124
15196	15347	151
24649	24774	125
19592	19695	103
25768	25922	154
21824	21995	171
4204	4306	102
8214	8374	160
15213	15351	138
16704	16830	126
34331	34448	117
7251	7371	120
11621	11740	119
30543	30672	129
21977	22116	139
16092	16192	100
4620	4775	155
24531	24653	122
10300	10417	117
23040	23154	114
23348	23479	131
28711	28815	104
14960	15134	174
6468	6586	118
15746	15890	144
5911	6079	168
11956	12087	131
21984	22106	122
10479	10580	101
31080	31199	119
11483	11676	193
15168	15332	164
4424	4550	126
32333	32507	174
21197	21304	107
15237	15353	116
34478	34605	127
11251	11387	136
29955	30085	130
21505	21685	180
7703	7822	119
21494	21642	148
12047	12198	151
8638	8756	118
10700	10845	145
4074	4175	101
17426	17542	116
17911	18021	110
16873	17016	143
3539	3642	103
20291	20430	139
6813	6954	141
7392	7498	106
11436	11593	157
17519	17676	157
14036	14186	150
14326	14437	111
26852	26961	109
16499	16696	197
17267	17408	141
20420	20537	117
6365	6555	190
10692	10843	151
8072	8231	159
10423	10591	168
31084	31215	131
8424	8601	177
21714	21874	160
10128	10256	128
2651	2796	145
16634	16827	193
23621	23795	174
14821	14993	172
15082	15230	148
12330	12435	105
12937	13040	103
3742	3918	176
26185	26315	130
32826	33020	194
15483	15597	114
7801	7972	171
8224	8355	131
24322	24451	129
31659	31845	186
33927	34084	157
20744	20916	172
5869	6058	189
4828	4929	101
9901	10051	150
8975	9096	121
24442	24637	195
6792	6943	151
11812	11929	117
15927	16114	187
32188	32340	152
17753	17862	109
20473	20587	114
21751	21925	174
13530	13653	123
21680	21818	138
25997	26150	153
34674	34887	213
36169	36403	234
25563	25815	252
23503	23730	227
29972	30271	299
19045	19299	254
25007	25284	277
20693	20928	235
24935	25215	280
29514	29724	210
7522	7775	253
17590	17860	270
26035	26250	215
26737	26949	212
24611	24823	212
22307	22597	290
5169	5388	219
27363	27624	261
30807	31051	244
30368	30638	270
25743	25961	218
27840	28045	205
36374	36597	223
22792	23082	290
28784	29063	279
12732	13016	284
18348	18576	228
17415	17707	292
32745	32952	207
16284	16558	274
15897	16141	244
9630	9884	254
26117	26342	225
7870	8114	244
16786	17040	254
31907	32205	298
11586	11817	231
27278	27568	290
28157	28384	227
4414	4671	257
5138	5428	290
12817	13066	249
3961	4218	257
